UPDATE_TIME,ZONE_CODE,HOUR_ID,BANDWIDTH_TOTAL,MAX_USER
2018-07-18,ZONE01,3,7003.469782727272,253317.0
2018-07-18,ZONE01,4,6046.736974545456,257499.0
2018-07-18,ZONE01,5,10607.715416363637,360060.0
2018-07-18,ZONE01,6,23821.312965454534,554064.0
2018-07-18,ZONE01,7,31293.506045454542,655299.0
2018-07-18,ZONE01,8,29316.87758818181,592671.0
2018-07-18,ZONE01,9,35450.87947909094,630717.0
2018-07-18,ZONE01,10,38029.25805000001,643467.0
2018-07-18,ZONE01,11,44383.570889999995,687072.0
2018-07-18,ZONE01,12,50677.53400727273,725526.0
2018-07-18,ZONE01,13,40885.50202363641,608124.0
2018-07-18,ZONE01,14,39524.30417454547,613122.0
2018-07-18,ZONE01,15,39292.21037363638,653922.0
2018-07-18,ZONE01,16,39907.19008363636,697170.0
2018-07-18,ZONE01,17,48575.07830090906,705789.0
2018-07-18,ZONE01,18,58586.17848000001,729249.0
2018-07-18,ZONE01,19,66997.86196000001,732360.0
2018-07-18,ZONE01,20,74008.09640272726,793815.0
2018-07-18,ZONE01,21,81067.1106645455,744192.0
2018-07-18,ZONE01,22,72280.22474909089,714204.0
2018-07-18,ZONE01,23,47655.74845090908,591090.0
2018-07-18,ZONE02,0,1894.055050909091,33507.0
2018-07-18,ZONE02,1,964.019816363636,29886.0
2018-07-18,ZONE02,2,509.5410145454548,27897.0
2018-07-18,ZONE02,3,440.98385272727245,26928.0
2018-07-18,ZONE02,4,511.3956836363638,26826.0
2018-07-18,ZONE02,5,1058.574793636364,34221.0
2018-07-18,ZONE02,6,2161.8619109090905,47481.0
2018-07-18,ZONE02,7,2742.8645318181825,56100.0
2018-07-18,ZONE02,8,3986.539645454545,58497.0
2018-07-18,ZONE02,9,4675.137050909091,62934.0
2018-07-18,ZONE02,10,5169.052333636365,63546.0
2018-07-18,ZONE02,11,5774.279246363633,67320.0
2018-07-18,ZONE02,12,6294.930878181815,67830.0
2018-07-18,ZONE02,13,5378.158916363634,63087.0
2018-07-18,ZONE02,14,5215.266773636365,64209.0
2018-07-18,ZONE02,15,4578.515924545456,66351.0
2018-07-18,ZONE02,16,4153.132974545452,64260.0
2018-07-18,ZONE02,17,4615.9547227272715,63699.0
2018-07-18,ZONE02,18,5831.900200909095,69309.0
2018-07-18,ZONE02,19,7411.54344,71859.0
2018-07-18,ZONE02,20,7753.9917545454555,69564.0
2018-07-18,ZONE02,21,7563.030738181821,64668.0
2018-07-18,ZONE02,22,6029.995336363636,55437.0
2018-07-18,ZONE02,23,4311.806454545457,42993.0
2018-07-18,ZONE03,0,1797.6720236363633,25653.0
2018-07-18,ZONE03,1,1153.339678181818,22338.0
2018-07-18,ZONE03,2,862.5219700000007,20553.0
2018-07-18,ZONE03,3,388.1200027272728,19176.0
2018-07-18,ZONE03,4,569.1530227272727,20859.0
2018-07-18,ZONE03,5,1169.27196,26520.0
2018-07-18,ZONE03,6,1961.770300909091,32589.0
2018-07-18,ZONE03,7,1978.477330909091,31875.0
2018-07-18,ZONE03,8,2799.3989872727266,33201.0
2018-07-18,ZONE03,9,3550.3058772727277,35751.0
2018-07-18,ZONE03,10,4132.576747272727,37332.0
2018-07-18,ZONE03,11,3764.2828472727274,37128.0
2018-07-18,ZONE03,12,3910.062887272728,37026.0
2018-07-18,ZONE03,13,3605.0448345454556,34731.0
2018-07-18,ZONE03,14,3654.5464172727275,33915.0
2018-07-18,ZONE03,15,3101.224262727272,34374.0
2018-07-18,ZONE03,16,3402.074118181817,36618.0
2018-07-18,ZONE03,17,4763.997049999999,42075.0
2018-07-18,ZONE03,18,5974.938080909089,46614.0
2018-07-18,ZONE03,19,7542.623540909089,52071.0
2018-07-18,ZONE03,20,8498.84033181818,53907.0
2018-07-18,ZONE03,21,6918.624506363636,48858.0
2018-07-18,ZONE03,22,4971.014571818181,39729.0
2018-07-18,ZONE03,23,2837.3414990909087,29019.0
2018-07-19,ZONE01,0,23083.466296363655,423504.0
2018-07-19,ZONE01,1,12644.565799999998,309060.0
2018-07-19,ZONE01,2,8779.332617272721,257499.0
2018-07-19,ZONE01,3,7021.621997272726,251532.0
2018-07-19,ZONE01,4,6848.002143636368,260967.0
2018-07-19,ZONE01,5,10018.788380909094,361080.0
2018-07-19,ZONE01,6,24826.328899999993,561510.0
2018-07-19,ZONE01,7,31439.04526,688449.0
2018-07-19,ZONE01,8,29925.16749363636,612714.0
2018-07-19,ZONE01,9,35368.87011818181,644946.0
2018-07-19,ZONE01,10,39239.832370000026,646068.0
2018-07-19,ZONE01,11,46288.71623363636,696813.0
2018-07-19,ZONE01,12,49283.64341,726852.0
2018-07-19,ZONE01,13,36927.2736918182,614040.0
2018-07-19,ZONE01,14,37440.09154090908,628983.0
2018-07-19,ZONE01,15,38206.1204672727,652137.0
2018-07-19,ZONE01,16,39186.85398545455,702627.0
2018-07-19,ZONE01,17,46665.61047545455,724251.0
2018-07-19,ZONE01,18,50863.310124545445,729249.0
2018-07-19,ZONE01,19,58444.36409454546,733074.0
2018-07-19,ZONE01,20,69251.65943636364,814266.0
2018-07-19,ZONE01,21,78655.48548999999,771069.0
2018-07-19,ZONE01,22,75561.67389636362,743274.0
2018-07-19,ZONE01,23,54395.63535454549,612102.0
2018-07-19,ZONE02,0,1610.9984209090912,36210.0
2018-07-19,ZONE02,1,1089.663818181818,31110.0
2018-07-19,ZONE02,2,611.0694163636364,28713.0
2018-07-19,ZONE02,3,302.8591490909091,27846.0
2018-07-19,ZONE02,4,366.9459645454545,27693.0
2018-07-19,ZONE02,5,921.6874354545452,32691.0
2018-07-19,ZONE02,6,2215.4166527272732,48093.0
2018-07-19,ZONE02,7,3174.1331618181844,59670.0
2018-07-19,ZONE02,8,4323.531385454546,61710.0
2018-07-19,ZONE02,9,4205.12709181818,65382.0
2018-07-19,ZONE02,10,5101.046694545457,67065.0
2018-07-19,ZONE02,11,5384.997204545453,71298.0
2018-07-19,ZONE02,12,5623.679074545453,66555.0
2018-07-19,ZONE02,13,5950.082114545455,66045.0
2018-07-19,ZONE02,14,4600.2819109090915,66912.0
2018-07-19,ZONE02,15,4587.0892618181815,67116.0
2018-07-19,ZONE02,16,4939.7557263636345,67677.0
2018-07-19,ZONE02,17,5172.846195454544,67065.0
2018-07-19,ZONE02,18,5236.717209090912,69768.0
2018-07-19,ZONE02,19,6028.888872727272,69207.0
2018-07-19,ZONE02,20,7185.449951818182,70125.0
2018-07-19,ZONE02,21,8167.941690000001,63750.0
2018-07-19,ZONE02,22,5766.767450000001,53958.0
2018-07-19,ZONE02,23,3744.8141209090923,42687.0
2018-07-19,ZONE03,0,1620.5544381818186,24021.0
2018-07-19,ZONE03,1,1031.0164572727272,21777.0
2018-07-19,ZONE03,2,641.1591800000001,19482.0
2018-07-19,ZONE03,3,275.50016181818177,19686.0
2018-07-19,ZONE03,4,402.74038818181816,20043.0
2018-07-19,ZONE03,5,1556.171108181818,27948.0
2018-07-19,ZONE03,6,2027.6200963636363,31824.0
2018-07-19,ZONE03,7,2095.6011109090914,31977.0
2018-07-19,ZONE03,8,2905.414253636363,33966.0
2018-07-19,ZONE03,9,3331.510501818182,35292.0
2018-07-19,ZONE03,10,3333.3519836363635,36516.0
2018-07-19,ZONE03,11,3591.6134063636355,36567.0
2018-07-19,ZONE03,12,3895.4750554545453,35955.0
2018-07-19,ZONE03,13,4262.01413909091,36567.0
2018-07-19,ZONE03,14,3523.1597254545454,35547.0
2018-07-19,ZONE03,15,3446.7280972727267,34170.0
2018-07-19,ZONE03,16,2715.352747272727,35292.0
2018-07-19,ZONE03,17,3631.3093890909095,40596.0
2018-07-19,ZONE03,18,4613.924628181819,45288.0
2018-07-19,ZONE03,19,5887.012349999999,51000.0
2018-07-19,ZONE03,20,7373.939607272729,53448.0
2018-07-19,ZONE03,21,7205.439773636365,52377.0
2018-07-19,ZONE03,22,5923.006645454548,44013.0
2018-07-19,ZONE03,23,3678.1858381818183,32487.0
2018-07-20,ZONE01,0,27148.292427272747,476289.0
2018-07-20,ZONE01,1,15933.201405454543,361947.0
2018-07-20,ZONE01,2,10320.993028181823,294321.0
2018-07-20,ZONE01,3,7166.949237272729,264486.0
2018-07-20,ZONE01,4,6201.816678181815,273717.0
2018-07-20,ZONE01,5,9741.049912727276,352155.0
2018-07-20,ZONE01,6,24110.110751818203,564366.0
2018-07-20,ZONE01,7,31332.191344545445,687531.0
2018-07-20,ZONE01,8,29070.932840000012,621129.0
2018-07-20,ZONE01,9,33789.37494545453,641988.0
2018-07-20,ZONE01,10,35998.84044818181,660960.0
2018-07-20,ZONE01,11,45807.05597818181,705993.0
2018-07-20,ZONE01,12,55277.76488818184,755514.0
2018-07-20,ZONE01,13,42099.507950909094,650760.0
2018-07-20,ZONE01,14,36281.429547272724,632298.0
2018-07-20,ZONE01,15,37851.472314545485,661011.0
2018-07-20,ZONE01,16,40145.46025636363,704157.0
2018-07-20,ZONE01,17,45675.23260727272,733584.0
2018-07-20,ZONE01,18,53240.020066363664,736695.0
2018-07-20,ZONE01,19,63963.312326363666,755769.0
2018-07-20,ZONE01,20,73657.41907909092,788103.0
2018-07-20,ZONE01,21,80163.49565090907,780249.0
2018-07-20,ZONE01,22,78705.11854272724,740520.0
2018-07-20,ZONE01,23,56458.96301181816,632859.0
2018-07-20,ZONE02,0,1759.8624936363647,34068.0
2018-07-20,ZONE02,1,948.2574145454543,30243.0
2018-07-20,ZONE02,2,620.2421736363635,27693.0
2018-07-20,ZONE02,3,391.6915163636363,27132.0
2018-07-20,ZONE02,4,501.58579272727263,28203.0
2018-07-20,ZONE02,5,1036.2917045454544,32844.0
2018-07-20,ZONE02,6,2096.936396363635,47328.0
2018-07-20,ZONE02,7,2817.8649754545468,57987.0
2018-07-20,ZONE02,8,3842.4164609090926,61659.0
2018-07-20,ZONE02,9,4470.6549163636355,66249.0
2018-07-20,ZONE02,10,5254.548403636362,65994.0
2018-07-20,ZONE02,11,5345.483694545453,68646.0
2018-07-20,ZONE02,12,4867.481208181816,64770.0
2018-07-20,ZONE02,13,5145.42390090909,62322.0
2018-07-20,ZONE02,14,4787.964545454546,64107.0
2018-07-20,ZONE02,15,4238.584230909092,64464.0
2018-07-20,ZONE02,16,4228.629425454546,65178.0
2018-07-20,ZONE02,17,3923.5023645454553,65433.0
2018-07-20,ZONE02,18,5152.521280909089,65892.0
2018-07-20,ZONE02,19,6478.8495509090935,70227.0
2018-07-20,ZONE02,20,7875.398708181819,69615.0
2018-07-20,ZONE02,21,7382.5253354545475,64260.0
2018-07-20,ZONE02,22,6156.213810909086,53907.0
2018-07-20,ZONE02,23,3901.4844409090915,42891.0
2018-07-20,ZONE03,0,1827.8592427272733,25245.0
2018-07-20,ZONE03,1,880.5111090909094,21369.0
2018-07-20,ZONE03,2,661.4187572727275,19227.0
2018-07-20,ZONE03,3,525.5331645454547,19125.0
2018-07-20,ZONE03,4,430.66626818181817,19278.0
2018-07-20,ZONE03,5,1370.6575981818185,28050.0
2018-07-20,ZONE03,6,2135.511633636363,33048.0
2018-07-20,ZONE03,7,2241.7098809090908,32691.0
2018-07-20,ZONE03,8,2723.240290909091,33201.0
2018-07-20,ZONE03,9,2979.2722690909086,35853.0
2018-07-20,ZONE03,10,3263.5827072727266,36312.0
2018-07-20,ZONE03,11,3098.819140909091,37383.0
2018-07-20,ZONE03,12,3132.036398181819,36822.0
2018-07-20,ZONE03,13,3144.063620909091,36312.0
2018-07-20,ZONE03,14,3298.7994945454534,34374.0
2018-07-20,ZONE03,15,3068.3049,33915.0
2018-07-20,ZONE03,16,2717.937887272728,35649.0
2018-07-20,ZONE03,17,3870.827765454546,41565.0
2018-07-20,ZONE03,18,4317.184237272726,46614.0
2018-07-20,ZONE03,19,7564.900528181818,52938.0
2018-07-20,ZONE03,20,8306.81518636364,56712.0
2018-07-20,ZONE03,21,8306.391410000002,54264.0
2018-07-20,ZONE03,22,7705.087827272725,47583.0
2018-07-20,ZONE03,23,4532.116992727272,35700.0
2018-07-21,ZONE01,0,29779.63250818183,457419.0
2018-07-21,ZONE01,1,15944.144129090908,342414.0
2018-07-21,ZONE01,2,10764.084824545458,296718.0
2018-07-21,ZONE01,3,6672.376758181815,225930.0
2018-07-21,ZONE01,4,7204.003692727273,275349.0
2018-07-21,ZONE01,5,11312.074320000009,381327.0
2018-07-21,ZONE01,6,25660.037199090897,563193.0
2018-07-21,ZONE01,7,34203.35325727273,685440.0
2018-07-21,ZONE01,8,33135.114228181796,627096.0
2018-07-21,ZONE01,9,43464.24134545454,689928.0
2018-07-21,ZONE01,10,46907.12816181815,702678.0
2018-07-21,ZONE01,11,49284.3259072727,704820.0
2018-07-21,ZONE01,12,53871.54189636365,739857.0
2018-07-21,ZONE01,13,41523.34585545454,624699.0
2018-07-21,ZONE01,14,41320.425452727264,632808.0
2018-07-21,ZONE01,15,41410.58161999997,669885.0
2018-07-21,ZONE01,16,41248.84065181819,720885.0
2018-07-21,ZONE01,17,53424.42594636369,750567.0
2018-07-21,ZONE01,18,60277.67572909088,719661.0
2018-07-21,ZONE01,19,66518.22218454546,740214.0
2018-07-21,ZONE01,20,72776.33397909098,763521.0
2018-07-21,ZONE01,21,79267.8870854545,779076.0
2018-07-21,ZONE01,22,77111.50946272732,743121.0
2018-07-21,ZONE01,23,63244.592742727276,636939.0
2018-07-21,ZONE02,0,1721.2460536363628,34986.0
2018-07-21,ZONE02,1,781.4541754545455,31212.0
2018-07-21,ZONE02,2,509.27433000000013,28611.0
2018-07-21,ZONE02,3,464.24413818181824,21471.0
2018-07-21,ZONE02,4,578.5830772727273,28458.0
2018-07-21,ZONE02,5,1091.0610690909095,33456.0
2018-07-21,ZONE02,6,1978.6284972727265,47379.0
2018-07-21,ZONE02,7,3048.556482727273,58446.0
2018-07-21,ZONE02,8,5242.604802727274,61710.0
2018-07-21,ZONE02,9,5014.2803363636385,64974.0
2018-07-21,ZONE02,10,5458.129265454546,63597.0
2018-07-21,ZONE02,11,5616.6901100000005,66861.0
2018-07-21,ZONE02,12,4703.458195454546,64158.0
2018-07-21,ZONE02,13,5120.388903636363,60843.0
2018-07-21,ZONE02,14,5069.663129090909,61965.0
2018-07-21,ZONE02,15,4991.792129090906,60486.0
2018-07-21,ZONE02,16,4058.999252727271,61812.0
2018-07-21,ZONE02,17,4734.249415454545,63189.0
2018-07-21,ZONE02,18,5269.390529999997,65535.0
2018-07-21,ZONE02,19,7483.745319999999,70023.0
2018-07-21,ZONE02,20,7782.733834545454,70074.0
2018-07-21,ZONE02,21,7483.541685454544,64974.0
2018-07-21,ZONE02,22,6425.9536881818185,54978.0
2018-07-21,ZONE02,23,4568.4693245454555,44268.0
2018-07-21,ZONE03,0,2121.2062836363634,27744.0
2018-07-21,ZONE03,1,1011.2408427272725,23103.0
2018-07-21,ZONE03,2,684.8910018181817,20655.0
2018-07-21,ZONE03,3,621.4814172727274,17850.0
2018-07-21,ZONE03,4,581.907791818182,21573.0
2018-07-21,ZONE03,5,1478.7594272727272,29223.0
2018-07-21,ZONE03,6,2316.6412681818183,35190.0
2018-07-21,ZONE03,7,3186.751777272727,35241.0
2018-07-21,ZONE03,8,3573.7835818181807,38403.0
2018-07-21,ZONE03,9,3854.7105100000003,40800.0
2018-07-21,ZONE03,10,4084.1238163636363,41310.0
2018-07-21,ZONE03,11,5665.649059090908,43197.0
2018-07-21,ZONE03,12,4668.320783636365,43248.0
2018-07-21,ZONE03,13,4650.7534799999985,40494.0
2018-07-21,ZONE03,14,3604.6869818181813,38097.0
2018-07-21,ZONE03,15,3439.9349090909095,38403.0
2018-07-21,ZONE03,16,3951.6957727272743,42075.0
2018-07-21,ZONE03,17,4813.415515454546,48093.0
2018-07-21,ZONE03,18,6904.684979999998,52887.0
2018-07-21,ZONE03,19,7742.657866363637,57936.0
2018-07-21,ZONE03,20,9091.078444545456,61353.0
2018-07-21,ZONE03,21,10233.12061181818,60384.0
2018-07-21,ZONE03,22,8441.483065454546,51663.0
2018-07-21,ZONE03,23,4958.941223636364,40851.0
2018-07-22,ZONE01,0,38795.8405390909,517395.0
2018-07-22,ZONE01,1,20201.538120909107,384336.0
2018-07-22,ZONE01,2,11862.94370090909,331449.0
2018-07-22,ZONE01,3,8407.16847090909,280551.0
2018-07-22,ZONE01,4,7329.815585454543,278766.0
2018-07-22,ZONE01,5,10613.4909890909,337008.0
2018-07-22,ZONE01,6,24177.945624545457,489090.0
2018-07-22,ZONE01,7,41230.682885454524,603483.0
2018-07-22,ZONE01,8,50005.03874363635,663969.0
2018-07-22,ZONE01,9,59491.03877727269,698037.0
2018-07-22,ZONE01,10,64893.861139090885,701250.0
2018-07-22,ZONE01,11,68450.26145909094,731850.0
2018-07-22,ZONE01,12,68755.99682545457,718641.0
2018-07-22,ZONE01,13,62177.151141818205,680442.0
2018-07-22,ZONE01,14,57979.25064454545,665703.0
2018-07-22,ZONE01,15,57887.127531818165,692886.0
2018-07-22,ZONE01,16,55721.09235272728,687837.0
2018-07-22,ZONE01,17,54845.47673727272,688653.0
2018-07-22,ZONE01,18,57021.90269999999,705534.0
2018-07-22,ZONE01,19,62766.45366454543,736644.0
2018-07-22,ZONE01,20,72387.70137454549,755514.0
2018-07-22,ZONE01,21,75658.38456909097,759288.0
2018-07-22,ZONE01,22,68455.34288363636,718947.0
2018-07-22,ZONE01,23,50310.67955363638,580431.0
2018-07-22,ZONE02,0,2286.365684545455,36822.0
2018-07-22,ZONE02,1,1071.4899090909094,31110.0
2018-07-22,ZONE02,2,829.5217927272729,29019.0
2018-07-22,ZONE02,3,616.5189345454543,28305.0
2018-07-22,ZONE02,4,588.9502881818182,28356.0
2018-07-22,ZONE02,5,1234.202612727273,32589.0
2018-07-22,ZONE02,6,2373.2799727272727,43860.0
2018-07-22,ZONE02,7,4190.476606363638,53754.0
2018-07-22,ZONE02,8,5150.70102727273,60741.0
2018-07-22,ZONE02,9,5376.095150909091,64056.0
2018-07-22,ZONE02,10,5410.2122581818185,63138.0
2018-07-22,ZONE02,11,5907.0477672727275,61608.0
2018-07-22,ZONE02,12,5514.519612727274,59364.0
2018-07-22,ZONE02,13,5160.172582727274,59670.0
2018-07-22,ZONE02,14,4999.436602727273,58650.0
2018-07-22,ZONE02,15,4289.151878181818,59160.0
2018-07-22,ZONE02,16,4348.249742727276,59619.0
2018-07-22,ZONE02,17,4227.99560272727,60282.0
2018-07-22,ZONE02,18,5561.408623636363,68391.0
2018-07-22,ZONE02,19,7950.408177272728,72726.0
2018-07-22,ZONE02,20,8955.858532727267,70941.0
2018-07-22,ZONE02,21,7829.666382727275,65484.0
2018-07-22,ZONE02,22,5709.32459181818,55794.0
2018-07-22,ZONE02,23,4476.4339509090905,43503.0
2018-07-22,ZONE03,0,2458.550563636364,30600.0
2018-07-22,ZONE03,1,897.894429090909,24174.0
2018-07-22,ZONE03,2,923.2581572727273,22797.0
2018-07-22,ZONE03,3,599.1812172727273,22185.0
2018-07-22,ZONE03,4,581.0748699999999,21930.0
2018-07-22,ZONE03,5,1296.671670909091,30243.0
2018-07-22,ZONE03,6,2729.219175454545,37434.0
2018-07-22,ZONE03,7,3817.3496681818183,43707.0
2018-07-22,ZONE03,8,4998.406441818183,49878.0
2018-07-22,ZONE03,9,6035.74902909091,51867.0
2018-07-22,ZONE03,10,6997.189815454546,55692.0
2018-07-22,ZONE03,11,7390.954333636361,57681.0
2018-07-22,ZONE03,12,6901.0305963636365,57273.0
2018-07-22,ZONE03,13,6967.079189090907,53652.0
2018-07-22,ZONE03,14,6603.012510909091,50898.0
2018-07-22,ZONE03,15,6179.723016363638,49164.0
2018-07-22,ZONE03,16,5863.512621818183,48501.0
2018-07-22,ZONE03,17,5886.822678181818,50031.0
2018-07-22,ZONE03,18,6165.083553636364,53244.0
2018-07-22,ZONE03,19,7480.1278227272705,57681.0
2018-07-22,ZONE03,20,9143.748556363636,58599.0
2018-07-22,ZONE03,21,9039.686085454545,55845.0
2018-07-22,ZONE03,22,6855.3082618181825,45186.0
2018-07-22,ZONE03,23,4423.751260909091,34323.0
2018-07-23,ZONE01,0,27169.619460909104,440538.0
2018-07-23,ZONE01,1,13556.48504545454,330174.0
2018-07-23,ZONE01,2,8661.761132727268,272442.0
2018-07-23,ZONE01,3,6944.831950909088,254898.0
2018-07-23,ZONE01,4,6115.312808181813,263721.0
2018-07-23,ZONE01,5,10015.653452727272,393006.0
2018-07-23,ZONE01,6,21660.690833636367,546363.0
2018-07-23,ZONE01,7,32198.41646727275,660501.0
2018-07-23,ZONE01,8,31675.257363636356,603228.0
2018-07-23,ZONE01,9,35758.68746545457,628830.0
2018-07-23,ZONE01,10,39209.83619363637,642447.0
2018-07-23,ZONE01,11,46339.9767609091,685593.0
2018-07-23,ZONE01,12,51127.30140545456,704055.0
2018-07-23,ZONE01,13,39875.77539454544,603993.0
2018-07-23,ZONE01,14,40159.41067636365,608277.0
2018-07-23,ZONE01,15,39206.69909636362,629340.0
2018-07-23,ZONE01,16,41281.77962636363,679524.0
2018-07-23,ZONE01,17,47489.88462545455,708135.0
2018-07-23,ZONE01,18,51103.01348909092,706656.0
2018-07-23,ZONE01,19,61154.00529909087,723741.0
2018-07-23,ZONE01,20,72249.91698181814,786675.0
2018-07-23,ZONE01,21,77324.45432818183,760410.0
2018-07-23,ZONE01,22,73255.91843818178,724404.0
2018-07-23,ZONE01,23,49593.293407272766,590223.0
2018-07-23,ZONE02,0,1671.330202727272,35445.0
2018-07-23,ZONE02,1,779.7674281818186,29274.0
2018-07-23,ZONE02,2,446.0561454545454,27438.0
2018-07-23,ZONE02,3,394.22244181818184,28407.0
2018-07-23,ZONE02,4,384.14504909090914,27030.0
2018-07-23,ZONE02,5,777.2527918181812,32997.0
2018-07-23,ZONE02,6,2024.7924299999997,50337.0
2018-07-23,ZONE02,7,3360.7782945454564,59568.0
2018-07-23,ZONE02,8,3944.110849090909,63189.0
2018-07-23,ZONE02,9,5810.590337272729,66963.0
2018-07-23,ZONE02,10,5297.384789999999,67116.0
2018-07-23,ZONE02,11,5722.3706918181815,67422.0
2018-07-23,ZONE02,12,5462.96965636364,65025.0
2018-07-23,ZONE02,13,5437.888959090905,62016.0
2018-07-23,ZONE02,14,4787.9783172727275,63597.0
2018-07-23,ZONE02,15,4581.640544545453,64362.0
2018-07-23,ZONE02,16,3743.2275636363643,65178.0
2018-07-23,ZONE02,17,4107.560670909092,62577.0
2018-07-23,ZONE02,18,5419.148764545455,69870.0
2018-07-23,ZONE02,19,7385.0481245454575,72777.0
2018-07-23,ZONE02,20,7741.792949090907,70380.0
2018-07-23,ZONE02,21,7107.387876363634,65331.0
2018-07-23,ZONE02,22,5623.689241818186,52683.0
2018-07-23,ZONE02,23,3265.2179290909094,41514.0
2018-07-23,ZONE03,0,1907.970195454545,26724.0
2018-07-23,ZONE03,1,1208.9561227272727,23052.0
2018-07-23,ZONE03,2,576.2824709090911,21930.0
2018-07-23,ZONE03,3,819.0740545454549,21114.0
2018-07-23,ZONE03,4,560.1238009090907,21318.0
2018-07-23,ZONE03,5,1462.320841818182,29733.0
2018-07-23,ZONE03,6,1912.6839345454548,35649.0
2018-07-23,ZONE03,7,2707.2173990909096,34323.0
2018-07-23,ZONE03,8,2967.02056,36006.0
2018-07-23,ZONE03,9,3548.4037118181814,38046.0
2018-07-23,ZONE03,10,3923.2170072727263,38148.0
2018-07-23,ZONE03,11,3602.4685281818183,38964.0
2018-07-23,ZONE03,12,3579.4999554545475,38148.0
2018-07-23,ZONE03,13,3380.3069527272723,37740.0
2018-07-23,ZONE03,14,3492.2033181818183,37587.0
2018-07-23,ZONE03,15,3495.876633636363,36312.0
2018-07-23,ZONE03,16,3165.866023636365,37077.0
2018-07-23,ZONE03,17,3770.06747,41565.0
2018-07-23,ZONE03,18,4680.243214545453,46410.0
2018-07-23,ZONE03,19,6717.0506236363635,53295.0
2018-07-23,ZONE03,20,7357.124205454546,55080.0
2018-07-23,ZONE03,21,8174.525522727272,54060.0
2018-07-23,ZONE03,22,6496.340235454544,45747.0
2018-07-23,ZONE03,23,4394.456349090909,33915.0
2018-07-24,ZONE01,0,24106.866109090886,434622.0
2018-07-24,ZONE01,1,13619.579398181822,334458.0
2018-07-24,ZONE01,2,9917.242825454545,293199.0
2018-07-24,ZONE01,3,7018.107613636359,263160.0
2018-07-24,ZONE01,4,6263.970503636367,274329.0
2018-07-24,ZONE01,5,10211.234455454553,372555.0
2018-07-24,ZONE01,6,24663.483358181835,558501.0
2018-07-24,ZONE01,7,32205.786440000018,666774.0
2018-07-24,ZONE01,8,30670.121382727288,592314.0
2018-07-24,ZONE01,9,33852.98904545456,623067.0
2018-07-24,ZONE01,10,36231.24361636366,626229.0
2018-07-24,ZONE01,11,44886.29172363634,681921.0
2018-07-24,ZONE01,12,51106.23299636366,703086.0
2018-07-24,ZONE01,13,36619.11626999999,610215.0
2018-07-24,ZONE01,14,37707.16011545455,598791.0
2018-07-24,ZONE01,15,37131.18919545458,608481.0
2018-07-24,ZONE01,16,39453.11883090912,669375.0
2018-07-24,ZONE01,17,46806.90794090906,708492.0
2018-07-24,ZONE01,18,49562.621317272744,707982.0
2018-07-24,ZONE01,19,56614.98138272727,710073.0
2018-07-24,ZONE01,20,66209.86544363642,786267.0
2018-07-24,ZONE01,21,76482.98673818179,752964.0
2018-07-24,ZONE01,22,73991.85403636364,718437.0
2018-07-24,ZONE01,23,51744.18101636363,587877.0
2018-07-24,ZONE02,0,1647.5937899999994,33864.0
2018-07-24,ZONE02,1,1046.3359463636364,30294.0
2018-07-24,ZONE02,2,962.8628727272727,27897.0
2018-07-24,ZONE02,3,762.938638181818,27744.0
2018-07-24,ZONE02,4,682.2140072727274,28050.0
2018-07-24,ZONE02,5,1033.8411745454546,34323.0
2018-07-24,ZONE02,6,2550.661145454545,52122.0
2018-07-24,ZONE02,7,3182.4137990909076,60792.0
2018-07-24,ZONE02,8,4820.957629090907,63648.0
2018-07-24,ZONE02,9,5622.089829090906,67065.0
2018-07-24,ZONE02,10,4255.3876527272705,66249.0
2018-07-24,ZONE02,11,5391.76075727273,68799.0
2018-07-24,ZONE02,12,6017.171344545457,65739.0
2018-07-24,ZONE02,13,5325.318010909089,63546.0
2018-07-24,ZONE02,14,4663.194529090907,66402.0
2018-07-24,ZONE02,15,4551.322192727273,65331.0
2018-07-24,ZONE02,16,3733.4395463636347,66759.0
2018-07-24,ZONE02,17,3700.6705245454546,65586.0
2018-07-24,ZONE02,18,4521.462263636363,68493.0
2018-07-24,ZONE02,19,6727.896831818181,72063.0
2018-07-24,ZONE02,20,9057.316753636362,73083.0
2018-07-24,ZONE02,21,7338.478225454545,66402.0
2018-07-24,ZONE02,22,6008.1483336363635,53958.0
2018-07-24,ZONE02,23,3258.6304127272706,41718.0
2018-07-24,ZONE03,0,1564.4660954545452,26112.0
2018-07-24,ZONE03,1,697.448639090909,22134.0
2018-07-24,ZONE03,2,434.84947636363637,19788.0
2018-07-24,ZONE03,3,566.1020972727275,19482.0
2018-07-24,ZONE03,4,528.5796590909091,21318.0
2018-07-24,ZONE03,5,1960.5861045454537,29427.0
2018-07-24,ZONE03,6,2498.502725454546,34578.0
2018-07-24,ZONE03,7,2345.336503636364,33966.0
2018-07-24,ZONE03,8,2930.503935454546,35343.0
2018-07-24,ZONE03,9,3759.3314872727274,39015.0
2018-07-24,ZONE03,10,3829.13919,39525.0
2018-07-24,ZONE03,11,4487.256329090908,39117.0
2018-07-24,ZONE03,12,4334.478062727273,40290.0
2018-07-24,ZONE03,13,3713.1470363636367,38148.0
2018-07-24,ZONE03,14,3536.3919172727274,36771.0
2018-07-24,ZONE03,15,3332.3442581818176,36108.0
2018-07-24,ZONE03,16,3481.714310000001,35904.0
2018-07-24,ZONE03,17,3515.5796681818197,41718.0
